pair,comparison_id,hands,detected_hands,match_hands,average_distance,average_distance_z,average_distance_xyz,average_distance_xyz_z,average_distance_adjusted,average_distance_so,average_distance_movement,average_distance_position,average_distance_smop,left_thumb,left_index,left_middle,left_ring,left_pinky,left_wrist,right_thumb,right_index,right_middle,right_ring,right_pinky,right_wrist,left_movement,left_position,left_so,left_smop,right_movement,right_position,right_so,right_smop,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,left_thumb_z,left_index_z,left_middle_z,left_ring_z,left_pinky_z,left_wrist_z,right_thumb_z,right_index_z,right_middle_z,right_ring_z,right_pinky_z,right_wrist_z,left_thumb_xyz,left_index_xyz,left_middle_xyz,left_ring_xyz,left_pinky_xyz,left_wrist_xyz,right_thumb_xyz,right_index_xyz,right_middle_xyz,right_ring_xyz,right_pinky_xyz,right_wrist_xyz,left_thumb_xyz_z,left_index_xyz_z,left_middle_xyz_z,left_ring_xyz_z,left_pinky_xyz_z,left_wrist_xyz_z,right_thumb_xyz_z,right_index_xyz_z,right_middle_xyz_z,right_ring_xyz_z,right_pinky_xyz_z,right_wrist_xyz_z,left_thumb_adjusted,left_index_adjusted,left_middle_adjusted,left_ring_adjusted,left_pinky_adjusted,right_thumb_adjusted,right_index_adjusted,right_middle_adjusted,right_ring_adjusted,right_pinky_adjusted,round,target,A_LH_referent,A_RH_referent,B_LH_referent,B_RH_referent,gesture_similarity_coding,A_begin_hmsm,A_begin_msec,A_end_hmsm,A_end_msec,A_duration_msec,A_round,A_trial,A_target,A_hands,B_begin_hmsm,B_begin_msec,B_end_hmsm,B_end_msec,B_duration_msec,B_round,B_trial,B_target,B_hands,pairnr,include,speaker_1,speaker_2,handedness,position,shape,movement,orientation,n_hand_A,n_hand_B,handedness_one_or_both,n_features_original,n_features,n_features_shape_movement,duration_diff,duration_diff_abs,A_begin_msec_adj,A_end_msec_adj,A_duration_msec_adj,B_begin_msec_adj,B_end_msec_adj,B_duration_msec_adj,min_duration_adj,hands_dtw,A_begin_msec_aligned,A_end_msec_aligned,B_begin_msec_aligned,B_end_msec_aligned,A_duration_msec_aligned
pair14,318,right,,True,0.3570901017460592,2.39195029579547,0.35828593701841166,1.1848030490600927,0.12521507367756982,0.3141079217466439,0.007032195902246643,0.6010706302287839,0.30740358262589146,0.2724511008166203,0.33836963477550497,0.2400985642093186,0.18630710330826175,0.15185256081074597,0.4964599380135522,0.26428258080311745,0.36709080188956966,0.3555865415206279,0.3201269881888174,0.2634526963310873,0.5720010017431356,0.0042007787671622145,0.5248691782640977,0.23781579278409032,0.25562858327178345,0.007032195902246643,0.6010706302287839,0.3141079217466439,0.30740358262589146,,,,,,,,,,,,,2.7176976781750755,2.7264516452156897,2.633825135308613,2.659218372735443,2.663335765638037,2.7206797710755333,2.0648410207733736,2.1451642086184095,2.3141609817891866,2.5290597449294427,2.599815309599929,2.6986605090624796,0.2728030674619539,0.3385264357258869,0.24031649117923914,0.18652583035756398,0.15348835781837397,0.4971239445669738,0.26533365841724127,0.3672499073183665,0.3561563105665282,0.32165244580991875,0.2670087034179479,0.5723145965804671,1.3932469713709656,1.2495702025053028,1.8988397049328236,1.9762054391170176,1.9986045111211135,2.0750948347988194,1.5350281462519937,1.222116230352927,1.0575393614654383,0.8362872148069652,0.870347827979284,1.587499513503947,0.017703956345171704,0.019562790872685514,0.02833255709034975,0.02102492818292574,0.021053677759656834,0.015830179032465207,0.034496486873512165,0.0410961069536319,0.04007909071266215,0.047787576750011815,R1-R2,16,,16B,,16B,H1P1S1M0R1,00:03:07.808,187808,00:03:08.368,188368,560,R1,1.6,16,ppA_right,00:10:17.688,617688,00:10:18.128,618128,440,R2,2.3,16,ppB_right,14,1,A,B,1,1,1,0,1,1,1,1,4,4,1,120,120,187808.0,188368.0,560.0,617688.0,618128.0,440.0,440.0,right,187808.0,188368.0,617628.0,618188.0,560.0
pair14,319,left_right,,True,0.21091796097262608,,0.21363456706670766,,,0.10892791482999262,0.01874834932587164,0.7845221056160676,0.3040661232573106,0.14952331388954496,0.23332987352349885,0.18886746488880332,0.12549248064045138,0.10008862735924594,0.334003641300335,0.11693086109093094,0.13875483389751722,0.11881699457613017,0.10685290791559103,0.09616784532703267,0.27089439732704346,0.019701275794820863,0.38011767945353625,0.1594603520603089,0.18642643576955534,0.008534202510604268,0.3201396062905326,0.1155046885614404,0.1480594991208591,0.0619842305118179,0.15252648032550387,0.14748165503300598,0.1068632930181455,0.07578391526148982,0.7208681916857935,0.2987885663054675,0.2907629833361791,0.24055228068218737,0.1836148244313857,0.11054301235594234,0.31288997431757126,2.5247407189409294,2.9388622441225527,2.7004604617043513,2.1328843954125327,2.5518979774433594,2.4964325922389135,2.3342773133665715,2.5940430110783197,2.613002745815168,2.5306041799380967,2.4452003310962374,2.3619415974131934,0.14994776413202723,0.23346162775708273,0.18915929475138396,0.1266078003558447,0.10107677072519096,0.34788877678955366,0.12356387859397705,0.1461365569453356,0.12506695230961656,0.11313548480565078,0.10415122147142666,0.28183862386037484,1.7291826480146493,1.7991177175571689,1.4476276629941875,0.9888425574323407,0.9978517968769302,1.6962618756244197,1.1787737409180172,1.4598970044408188,1.2192038143391544,1.1074566402107358,1.0336647600594535,1.6770853531762568,0.1330132076002219,0.14715975046593352,0.1343278155710623,0.1327487065790455,0.1452264250147194,0.06391715188902534,0.07396547820912812,0.06268344827660605,0.05945668875140128,0.05692956002180053,R1-R2,16,16C,,,16C,H0P0S0M1R0,00:03:02.252,182252,00:03:03.505,183505,1253,R1,1.6,16,ppA_left,00:10:25.596,625596,00:10:25.876,625876,280,R2,2.3,16,ppB_right,14,1,A,B,0,0,0,1,0,1,1,1,1,2,1,973,973,182252.0,183505.0,1253.0,625571.0,625901.0,330.0,330.0,left_right,182252.0,183505.0,625109.5,626362.5,1253.0
pair14,320,left_right,left_right,True,0.26387638549165593,nan,0.26539037266007615,nan,nan,0.13592260067419984,0.010230065744603863,0.9667111435765329,0.3709546033317788,0.23403304824638443,0.34611869981885485,0.34421708020919417,0.3252504614848729,0.28284186263491207,0.5964601081003768,0.1371943204520115,0.2047654598306157,0.15317082864243253,0.13583546560141355,0.11811978632197831,0.20592418756530642,0.01179453405978606,0.6307210970076439,0.30649223047884366,0.31633595384875784,0.009868551319539655,0.23669261442714662,0.14981717216969032,0.13212611263879218,0.09416373152742427,0.14944619846276244,0.15247662814785637,0.14827667558097496,0.13524976965198113,0.9036453095789364,0.331692598892751,0.32633879170298014,0.2677191212605176,0.20898871513900089,0.13523052357592513,0.32895179757875626,2.7968607129579612,2.5870916311085805,2.365271113323999,2.292848469914585,2.5386582480114823,2.938071343579931,2.3737488204331685,2.5757688957738263,2.5142719929302673,2.4061758658498302,2.3581438776348036,2.177720290723826,0.23412016635203323,0.3461604248010839,0.3442846179328578,0.32545938527278134,0.28320152365762946,0.598336723451896,0.14181232636415886,0.20980983154085012,0.15829507005460516,0.1409310012707004,0.12478999182400782,0.21441309589238713,1.7142834901372865,1.8567798107247397,1.8686090860636873,1.7095287922474547,1.6638333158981637,1.4921249659787845,1.830252735961291,1.5714251192915478,1.6604188230660548,1.7307456724778587,1.7834759538045384,1.339584409304375,0.11541446013219869,0.12994118706305077,0.13120507050936986,0.13555945780232617,0.1401020325626202,0.07657032247502768,0.077787756962465,0.07703136235265333,0.07168679153201078,0.06734448829806526,R1-R2,16,16C,,,16C,H0P0S0M0R0,00:03:22.267,202267,00:03:23.139,203139,872,R1,1.6,16,ppA_left,00:10:25.596,625596,00:10:25.876,625876,280,R2,2.3,16,ppB_right,14,1,A,B,0,0,0,0,0,1,1,1,0,1,0,592,592,202267.0,203139.0,872.0,625571.0,625901.0,330.0,330.0,left_right,202267.0,203139.0,625300.0,626172.0,872.0
pair14,321,right,,True,0.2301687833614595,1.9737610136948502,0.23363163488372404,1.4463996154798442,0.17857105043856566,0.15701777683641094,0.01098784118096868,0.6213181983559111,0.2631079387910969,0.2748421079641054,0.2640719931267427,0.2874630941797293,0.28717538583995716,0.2674908959777558,0.2859388711869301,0.1994135464549059,0.14747026774246716,0.15359365412175535,0.15067782652319317,0.1339335893397331,0.5959238159867022,0.006869981058545837,0.33173093599043046,0.2762086954176581,0.20493653748887816,0.01098784118096868,0.6213181983559111,0.15701777683641094,0.2631079387910969,,,,,,,,,,,,,2.939803796950304,2.8134497539475274,2.70866496034434,2.2429634882325717,2.4075366511859735,2.769360204781898,1.9197353981070364,1.8309021020983036,1.8225895293606873,1.7620498416028108,1.676557661934632,2.8307315490656326,0.27752547255024573,0.2693844152056775,0.2924114092234333,0.29124535783607963,0.27087359063210736,0.297505474299697,0.2013638591629016,0.1540848959057767,0.1568332225966403,0.15176048602381517,0.13449066607086876,0.6032566795423417,2.0160747504739964,2.0568556891627003,1.9384024873858898,1.7691317951025571,1.7532992236187324,1.089470612688921,1.4536837987157913,1.4966797441402124,1.4788483682606315,1.5467845082001117,1.5311630135839487,1.1712382599783697,0.0417752723744885,0.04362818919239709,0.041228979380613345,0.03810667183370138,0.03387990244969096,0.10290310763084999,0.0867949208560972,0.0910491905279119,0.09392071898629081,0.10083454864354188,R1-R2,16,,16D,,16D,H1P1S0M0R0,00:03:26.243,206243,00:03:27.443,207443,1200,R1,1.6,16,ppA_right,00:10:27.835,627835,00:10:28.353,628353,518,R2,2.3,16,ppB_right,14,1,A,B,1,1,0,0,0,1,1,1,2,2,0,682,682,206243.0,207443.0,1200.0,627835.0,628353.0,518.0,518.0,right,206243.0,207443.0,627494.0,628694.0,1200.0
pair14,322,left_right,,True,0.17880630512252846,,0.18050652379987506,,,0.10640908353735065,0.0006172816556570902,0.5527579984937411,0.21992812122891628,0.1537926727264241,0.2677997912823753,0.2690060985861913,0.24231930525489798,0.16972560572550843,0.8797813519390714,0.25175092924493125,0.24123711003690793,0.1897851383127516,0.12066090359561896,0.06332926740373504,0.6995472036097453,0.011091489092482046,0.9347600829586202,0.22052869471507944,0.38879342225539393,0.004424801461906537,0.7177631926557053,0.17335266971878896,0.29851355461213364,0.09012365087421179,0.1069715982414809,0.08862491418426649,0.11260122264697735,0.13372403173981678,0.5407924130484174,0.048121756472198955,0.23388631760760947,0.25715760102119684,0.23186970450086064,0.1651292988952737,1.0187646318476122,2.528524262214888,2.5119098159409647,2.4439431502556546,2.646244195850551,2.266370835521461,2.8816810340204486,2.9596790591765987,3.0946940502452183,3.0670819854580658,2.9964912058121724,2.688639283086695,3.0293734473919445,0.16393265248343844,0.27439350238268695,0.2741126251829272,0.24743014841163277,0.17700917971928123,0.8828366763488585,0.25689884850684025,0.24780788449974156,0.19473801696625645,0.12589270776498182,0.07150467701524228,0.7048581799378872,1.944246059567735,1.1683019089075803,1.2116890591087026,0.8979960622138579,0.734477341902397,1.4907316115498914,1.0734150448725095,1.2093691335575285,1.1273606606836715,1.2459057402000149,1.285830937299229,1.4241273864991184,0.07644310681640161,0.12975788474401906,0.1286052202860764,0.10913889393309432,0.08929019881489028,0.02558606442305286,0.04828860246365589,0.05068363800462634,0.047352462288898035,0.04399139258181392,R1-R2,16,16D,,,16D,H0P0S0M0R1,00:10:28.919,628919,00:10:29.559,629559,640,R2,2.3,16,ppA_left,00:03:23.840,203840,00:03:25.578,205578,1738,R1,1.6,16,ppB_right,14,1,B,A,0,0,0,0,1,1,1,1,1,2,0,-1098,1098,628919.0,629559.0,640.0,203840.0,205578.0,1738.0,640.0,left_right,628370.0,630108.0,203840.0,205578.0,1738.0
pair14,323,left_right,,True,0.22309447211310277,,0.23049359522224555,,,0.1961271545496393,0.006506876104470465,0.40094352071692285,0.20119251712367756,0.16742392114357568,0.2864474507989079,0.3412252743047778,0.3492064459808307,0.29776846784435707,0.7011753075797627,0.13942351646794426,0.13475366161201685,0.14073361201305973,0.13878144034465725,0.1414340152308806,0.42882816240075816,0.008352589547686227,0.7605958435647568,0.28841431201448986,0.3524542483756443,0.006597136650940428,0.46437162573242097,0.13902524913371175,0.2033313371723577,0.22220064095506678,0.22249724580278224,0.21598005881136714,0.18670463567308618,0.13325319150589413,0.35793105993042024,0.16978927493304957,0.21168478334674823,0.14776031990637034,0.09601025207415217,0.07953154668067873,0.9414174574890112,1.9047872712707175,2.2014558921977554,2.1454347457690797,2.255082109161018,2.3071357798769405,2.5884679617616304,2.060718028802379,2.090105439988296,2.112615284385997,2.161275925529858,2.2405314546091706,2.388745591541288,0.1674739346976038,0.2865280948686659,0.34129212710232704,0.3493518504121653,0.2978888055099197,0.7025505703158132,0.14879271680632952,0.1468342694021271,0.14599909132797717,0.14079105532452954,0.1427677749030019,0.4324134917440363,0.7700943476488779,1.3418174109933012,1.3369013417559752,1.2341164427793254,1.699688832927897,0.3798891816401302,1.4392638545403562,1.3737693697626405,1.3561721343793474,1.3908647565171652,1.3884523125860464,1.2339246880214814,0.13684968042861656,0.0793548712075786,0.08128887382962198,0.07976180313736793,0.07044672574896436,0.02446259551663461,0.03048732336561586,0.03057481343093036,0.030358642938630345,0.03226617188623657,R2,16,16D,,,16D,H0P0S0M0R0,00:10:28.919,628919,00:10:29.559,629559,640,R2,2.3,16,ppA_left,00:10:27.835,627835,00:10:28.353,628353,518,R2,2.3,16,ppB_right,14,1,B,A,0,0,0,0,0,1,1,1,0,1,0,122,122,628919.0,629559.0,640.0,627835.0,628353.0,518.0,518.0,left_right,628919.0,629559.0,627774.0,628414.0,640.0
pair14,324,both,both,True,0.27016178062033674,2.369386090216068,0.27457395572825016,1.3906109161061262,0.2068018566482118,0.21868972135481934,0.02524899540791814,0.6858194661004826,0.30991939428774,0.16695527718021372,0.2040510082626958,0.18965322061469872,0.16826142808781505,0.12099047097631786,0.5081881879727208,0.20624938589742633,0.29079952146607707,0.29678551179498946,0.2853492753911992,0.2578021138767601,0.5468559659231267,0.026691826874425107,0.5632395827773594,0.16998228102434823,0.25330456355871095,0.02380616394141117,0.8083993494236057,0.26739716168529043,0.3665342250167691,0.2846510815248944,0.34429489858860685,0.3296616419454602,0.2829816407919636,0.2071923616358165,0.21220431810383195,0.08316046583820967,0.16647357390119336,0.176531410928672,0.17517173248896506,0.17171861974835068,1.0946183154786204,2.3674339332872543,2.4389119703359268,2.396728155215927,2.2784751575041673,2.059685875061278,2.5220335180621447,2.3876245328045687,2.6530034176737374,2.616814977165661,2.511076749653915,2.369137437255818,1.8317073585724184,0.16779282447864727,0.21033482663490918,0.19648725294479039,0.17678222373094435,0.13541838897769848,0.5112026238414444,0.20682594347079075,0.29128804520763635,0.2975587698042535,0.2863414647345637,0.2605104814914806,0.5543446234218437,1.5767701360117574,1.3463113897708059,1.4157381584007211,1.5832949948339508,1.5796020226205938,2.059795514454747,1.481182562548331,1.2139166014994789,1.1089744013089662,1.0327713042276652,1.0092857203438461,1.279688187252653,0.09805201709423168,0.090269618564465,0.09514228494393102,0.09689308478337864,0.09215107217387479,0.18978849326895286,0.19061843890957145,0.1951537013409468,0.19547506579622753,0.1830343490071142,R2,10,,10A+10B+10E+10F,10A+10B+10E+10F,10A+10B+10E+10F,H0P1S0M1R1,00:11:00.742,660742,00:11:01.340,661340,598,R2,2.5,10,ppA_right,00:10:59.359,659359,00:11:00.159,660159,800,R2,2.5,10,ppB_both,14,1,B,A,0,1,0,1,1,1,2,0,3,3,1,-202,202,660742.0,661340.0,598.0,659359.0,660159.0,800.0,598.0,both,660641.0,661441.0,659359.0,660159.0,800.0
pair14,325,both,both,True,0.4117349282032637,2.6573639795493187,0.4131876686828063,1.6819157823363575,0.13756178506314523,0.36521750833063593,0.008905682613064403,0.6875572286626154,0.3538934732021052,0.2884261045263642,0.38986480234008924,0.38433759630866876,0.33923383612388563,0.26422839648688606,0.7275503728786871,0.24679849788396283,0.45537236990393737,0.4773380745012471,0.44979798593187725,0.3567774192994404,0.5610936822541185,0.006201718819433939,0.766398843354106,0.3332181471571788,0.36860623644357293,0.011609646406694867,0.6087156139711247,0.397216869504093,0.3391807099606375,0.16880643315303684,0.2569547813913314,0.24773910983236114,0.23322457477153402,0.19556595477700878,1.0008808327205125,0.35319052811322676,0.5552985685276085,0.5915888711881875,0.5612867181678243,0.43805874007455015,0.412857583400249,2.7122028244157663,2.7056165789747455,2.7141010033155664,2.7068242227826187,2.6620869283853263,2.7334423361953752,2.472047815897645,2.6179792633688415,2.6450854902245995,2.6547491672284393,2.6401438388022096,2.624088285000695,0.2885769227164652,0.390116513915898,0.38519354605573325,0.3410679955559146,0.26686400736175847,0.7307209538802443,0.24962303950042364,0.4558855741042177,0.4775232547985424,0.44998964579626227,0.3571280029856795,0.5655625675225362,1.7261012793664365,1.1480869090169286,1.5588016741555137,1.1806463546424792,0.9021494964987045,2.042318046707123,1.3251133140746074,1.9693605337174651,1.8958386169589512,2.1046877181211046,2.1363734604152906,2.193511984361686,0.011780803520633081,0.019214944300924696,0.01829440300784366,0.016933434653880797,0.0140885522824849,0.046232737346631775,0.05141774485400227,0.05525087650600647,0.05957372105524218,0.0693101480972874,R1-R2,12,,12A,12A,12A,H0P1S0M0R0,00:08:13.104,493104,00:08:13.344,493344,240,R1,1.16,12,ppA_right,00:11:31.499,691499,00:11:32.008,692008,509,R2,2.7,12,ppB_both,14,1,A,B,0,1,0,0,0,1,2,0,1,1,0,-269,269,493059.0,493389.0,330.0,691499.0,692008.0,509.0,330.0,both,492969.5,493478.5,691499.0,692008.0,509.0
pair14,326,right,,True,0.31613775961542107,2.1826418249154353,0.3174742689400878,1.2466123595885261,0.2511064303086827,0.29231172676820705,0.024583179010191407,0.47049379707909933,0.26246290095249925,0.26426873075477514,0.2977684607701636,0.30647282925803343,0.30834685025645847,0.2604879223443065,0.6455640273857433,0.23386381790544597,0.3123622271206,0.329387915797794,0.3175354644660811,0.2684092085511144,0.4352679238514912,0.004065712234389953,0.6871118915495501,0.2874689586767475,0.32621552082022914,0.024583179010191407,0.47049379707909933,0.29231172676820705,0.26246290095249925,,,,,,,,,,,,,2.7313402897152432,2.7711462567174645,2.7683599172716025,2.7376982603901188,2.7267864474107713,2.685620391580357,2.300901576258927,2.177764465554222,2.1758905185505215,2.181258816946128,2.1688096836550588,2.0912258885277524,0.2647335207144615,0.2977788786861382,0.30661529308814495,0.3091468571440514,0.2620606730148246,0.65037445461789,0.23585358532157644,0.312869185922847,0.32956515820550975,0.31770708087491867,0.2687935201021784,0.4400570832134964,1.8058485057488491,1.2788811798316542,1.4141378615565297,1.8148553782160006,1.527920644388459,0.6329630433956337,1.6819243093109857,0.6771288128496041,1.2538341428438806,1.6231655388301862,1.5381500996295439,0.705471254066957,0.043034329715663094,0.03713777449868995,0.0391564734542515,0.04348858300692688,0.04114347124032654,0.1871157798006306,0.21629736733258428,0.22074243876918478,0.22444330338486773,0.22277176871333768,R1-R2,12,,12A,,12A,H1P1S0M0R0,00:08:13.104,493104,00:08:13.344,493344,240,R1,1.16,12,ppA_right,00:11:32.402,692402,00:11:32.945,692945,543,R2,2.7,12,ppB_right,14,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-303,303,493059.0,493389.0,330.0,692402.0,692945.0,543.0,330.0,right,492952.5,493495.5,692402.0,692945.0,543.0
pair14,327,right,,True,0.4394136446630344,2.887514008353366,0.4404278316489567,1.6240029543331762,0.12033460765159117,0.43033026434036437,0.011195184844331027,0.5498717764452662,0.33046574187665384,0.21208516994055998,0.2549658525304481,0.25893260392466394,0.2546855091935771,0.23263061144371205,0.5565307972809675,0.36623022354609003,0.4724516669328043,0.47979662662316874,0.451119577751939,0.38205322684781984,0.4848305462763845,0.002738960495530766,0.5772487382241522,0.24265994940659225,0.2742158827087584,0.011195184844331027,0.5498717764452662,0.43033026434036437,0.33046574187665384,,,,,,,,,,,,,2.950667800013249,2.9201033777059076,2.323901056135227,2.884651537793033,2.973824616494374,3.049773485777752,3.0041357215426645,2.904549902632366,2.8968374074112364,2.889445859938652,2.860254549112231,2.769860609483045,0.21291616187513113,0.2550030532725161,0.25898250456594385,0.2550489215742977,0.23367831228445388,0.5582182493401413,0.36798885226452993,0.4730176820168034,0.4799959061456162,0.4514867079934755,0.3830723986915787,0.4870054427817365,1.5791378466476425,1.9059332440171741,1.868122968343164,1.304763055439277,1.3590338765636913,1.4442179273365234,1.707703550574541,1.6139224599661668,1.5849163501994858,1.6901427721064652,1.7273273163589054,1.4200052767934925,0.02164948247737427,0.02607116952191179,0.027040926635139156,0.024342592053695003,0.018709710599430187,0.06309261434923329,0.06888758566124621,0.05342819085482338,0.03255479485064443,0.019213913917215237,R1-R2,12,,12A,,12A,H1P0S0M1R1,00:08:13.104,493104,00:08:13.344,493344,240,R1,1.16,12,ppA_right,00:11:33.598,693598,00:11:34.518,694518,920,R2,2.7,12,ppB_right,14,1,A,B,1,0,0,1,1,1,1,1,3,3,1,-680,680,493059.0,493389.0,330.0,693598.0,694518.0,920.0,330.0,right,492764.0,493684.0,693598.0,694518.0,920.0
pair14,328,both,both,True,0.3055613595060549,2.4305923438433763,0.3068703913645069,1.5308032786201649,0.26096799061905485,0.19633807720109442,0.04066151267079089,0.9557838679501391,0.39759448594067476,0.19931490584038328,0.21648449587155608,0.2081197905804624,0.1979498697886834,0.1779222343122785,0.830326801563133,0.21264550747809546,0.1932418179731882,0.19214736279144334,0.1881600800822072,0.17739470729264656,0.8730287404985818,0.015924060807718732,0.8780806067431001,0.19995825927867272,0.3646543089431638,0.06539896453386305,1.033487129157178,0.19271789512351614,0.4305346629381857,0.27657553730316786,0.28614243985187005,0.2773267870890093,0.2604312188907384,0.218051019526558,0.6892287122084431,0.1943320173408355,0.18405729888488434,0.1746437161886903,0.1622745951505679,0.14606603801552953,1.1004827917124256,2.973372008062456,2.906961780179347,2.541850362177784,2.1437756891163433,2.2777060849022064,2.3729441400549613,2.2293603622586327,2.200675134968564,2.3258206176957876,2.4220511846623487,2.429919519009882,2.3426712430322034,0.20464753128078514,0.2191011249491169,0.2102413750024341,0.19921323560268234,0.1791820212509836,0.8313168254954679,0.21331466142862263,0.1936823960534968,0.1923790957436375,0.18823837402880506,0.17759961212817332,0.8735284434098779,2.0430736848008153,1.5747729117321907,1.6790646918304217,1.8006677295339433,1.9234821247333553,1.3319458189054343,1.4281168355912275,1.6242678789232257,1.4506437984426763,0.9601661305226381,0.9842941701050929,1.569143568320957,0.026049159164854164,0.028399149175804005,0.02934854617523648,0.032549479750144106,0.03443357880302121,0.26102750972861,0.2647120287544537,0.2555566172173505,0.248067442850593,0.24811683374687615,R1-R2,12,12C,12C,12C,12C,H1P1S1M1R1,00:11:40.166,700166,00:11:40.446,700446,280,R2,2.7,12,ppA_both,00:08:22.101,502101,00:08:23.104,503104,1003,R1,1.16,12,ppB_both,14,1,B,A,1,1,1,1,1,2,2,1,5,5,2,-723,723,700141.0,700471.0,330.0,502101.0,503104.0,1003.0,330.0,both,699804.5,700807.5,502101.0,503104.0,1003.0
pair14,329,both,both,True,0.2291711885832286,2.1594092222887715,0.2312522960452955,1.5663754293144598,0.27353123247447236,0.1486380887867576,0.03874390554674599,0.7426575939117346,0.31001319608174605,0.15342763842032753,0.14419678960551285,0.1317411760203195,0.10640281815099685,0.08007106799142835,0.39860841615712234,0.17155804848431594,0.1898232339590098,0.1816137748971995,0.1690718414856114,0.15847449885285453,0.8650649589740445,0.014680072798532012,0.46206431389094166,0.12316789803771702,0.19997076157573024,0.06280773829495997,1.0232508739325274,0.17410827953579822,0.42005563058776185,0.2480507354000613,0.2191706803141478,0.1938008308731612,0.15336993797632875,0.10928718971787428,0.3048291808525261,0.10777098684054501,0.14200369797381307,0.1333433853146631,0.12173496445881718,0.11419496769048469,1.058263981138189,2.5455396343295327,2.528048484577326,2.481130540800519,2.455312317793296,2.346030955467833,2.427718911580603,1.7985558595566866,1.9330920340651285,1.9052400483798246,1.8315862012672393,1.786171690149129,1.8744839894981429,0.15897739912714542,0.14835195579432534,0.1341852352023732,0.10844984726627448,0.08262782195421763,0.4007213719488266,0.17203125205413927,0.19012203121575122,0.18185993745641293,0.16922052804049614,0.1588166110889234,0.8696635613946608,2.0827552421696565,1.8763748039493506,1.8126689686833095,1.6540998785190184,1.518802411937148,1.633167827307034,1.4411554384276113,1.1898553615966454,1.146008829902469,1.4104127258277048,1.6993192109993245,1.331884452454247,0.01980062871775078,0.022621821282515914,0.023139470728661245,0.02643004622175322,0.028979165121365814,0.363430212034325,0.3899340199217767,0.3868804443734359,0.3813346937897825,0.37615091237113435,R1-R2,12,12C,12C,,12C,H0P1S1M1R1,00:11:40.166,700166,00:11:40.446,700446,280,R2,2.7,12,ppA_both,00:08:20.524,500524,00:08:20.964,500964,440,R1,1.16,12,ppB_right,14,1,B,A,0,1,1,1,1,2,1,0,4,4,2,-160,160,700141.0,700471.0,330.0,500524.0,500964.0,440.0,330.0,both,700086.0,700526.0,500524.0,500964.0,440.0
pair14,330,right,right,True,0.27128862379754987,2.285686168359138,0.27343518777393444,1.6218591390476178,0.12818108638833312,0.209453339418665,0.004919575753420243,0.6147123883855721,0.27636176785255245,0.09618240787511606,0.12705532788711527,0.09075795095336842,0.05300671400556607,0.02637188982989316,0.2695906148783261,0.14444112192093062,0.2471423822328558,0.2200305032613488,0.2255824962624735,0.2100701934157165,0.580465045691974,0.0013928988183142524,0.2849076610208437,0.07867485811021178,0.1216584726497899,0.004919575753420243,0.6147123883855721,0.209453339418665,0.27636176785255245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.3363226158374686,2.6663222042751125,2.6719248570724954,2.6539430409057663,2.274054604907375,2.6660681586636064,1.9866347085866558,2.129386002762008,2.313549676360695,2.22673312648782,2.572892110091767,2.4849213858658783,0.0967351529988048,0.12752648956668097,0.09086576531053185,0.053128905925287205,0.02657417430959499,0.28734801880084365,0.1451961995430572,0.24877147092303195,0.2210180829529535,0.22572042055896888,0.2102250968894726,0.5896798557761227,2.3701679964415305,2.3570082796623755,2.352552457976929,2.336943055992624,2.3688148156711293,2.165419833343824,1.4173756634151289,1.738741497711806,1.4912042688138565,1.566240101164061,2.091907000895118,1.4256863022857358,0.016644909155610968,0.009561419012084347,0.009589589704408942,0.009216196908905093,0.008770768457582017,0.020072238484518494,0.047296984808396746,0.033412459315284804,0.03915260226798853,0.048687187761836136,R1-R2,13,,13B,,13B,H1P1S0M0R0,00:12:20.167,740167,00:12:20.527,740527,360,R2,2.1,13,ppA_right,00:02:37.720,157720,00:02:38.085,158085,365,R1,1.5,13,ppB_right,14,1,B,A,1,1,0,0,0,1,1,1,2,2,0,-5,5,740167.0,740527.0,360.0,157720.0,158085.0,365.0,360.0,right,740164.5,740529.5,157720.0,158085.0,365.0
